update,timesteps,fps,incre_win_rate_mean,eval_win_rate
3055,4889600,82.0,0.5569620253164557,0.5
3060,4897600,82.0,0.5331230283911672,
3065,4905600,82.0,0.5348101265822784,
3070,4913600,82.0,0.5573248407643312,
3075,4921600,82.0,0.5095541401273885,
3080,4929600,82.0,0.5206349206349207,0.65625
3085,4937600,82.0,0.5583596214511041,
3090,4945600,82.0,0.5463258785942492,
3095,4953600,82.0,0.5299684542586751,
3100,4961600,82.0,0.5886075949367089,
3105,4969600,82.0,0.5266457680250783,0.5
3110,4977600,82.0,0.6175548589341693,
3115,4985600,82.0,0.5728155339805825,
3120,4993600,81.0,0.5124223602484472,
